1.230369,1.551634,-1.320650,0.255645
0.713421,2.738494,1.573809,1.946125
-0.099028,-0.411656,-1.858873,0.397401
0.273192,-1.061132,-1.300140,-0.277587
0.026619,-0.057100,-1.657633,-0.561296
2.540642,0.297521,0.725391,0.632276
-0.027229,-2.530301,-0.608238,-1.572184
0.248917,2.506291,-0.957310,0.549904
0.330840,-0.224375,0.335105,1.324896
1.611467,-0.868821,-2.992493,-0.055189
-3.056130,-0.151576,-0.831907,-1.865364
-0.521822,1.862830,0.290609,-1.396258
0.632143,1.053531,1.239328,0.195061
-0.540071,-1.448062,-1.009843,-0.414273
-0.912318,-0.742638,-0.817664,-0.393256
0.278567,0.355978,-1.752653,0.617584
1.072460,1.191580,1.894626,-1.055373
0.845660,-0.483421,-1.304395,0.889894
2.180514,-1.047559,0.365214,-0.269363
-2.183440,0.359325,0.278245,-2.205392
-2.188356,-0.866920,-1.161927,-0.976092
1.597803,1.231280,-1.618945,-0.192617
1.529115,-0.254406,-1.491412,-0.886223
1.483178,0.661682,-1.277845,1.068752
2.874093,0.193820,1.788043,1.526745
2.484279,-1.120468,2.084859,0.861847
-3.115348,0.199068,-0.905530,0.494917
-0.256909,-0.384872,0.278356,1.790442
1.854016,-0.638856,-0.286604,-0.057651
-3.698010,0.402692,-2.277826,-0.829038
0.753068,-0.102615,-2.096953,-0.136198
1.531199,0.288585,1.251289,-0.580416
-2.876614,0.631338,0.647910,-0.341777
1.008443,-1.622836,-0.291691,-0.032221
-0.975189,-2.378552,0.093580,0.149694
1.240842,-1.277645,-0.820101,-1.426132
1.753395,1.538078,-0.305641,-0.994858
-0.837215,-2.354596,-1.935527,-0.546047
0.594079,-1.860660,0.163174,-0.166517
2.412182,-1.388747,0.730539,-1.459467
2.757790,2.291503,0.833613,-0.108568
-2.923289,1.393594,-1.333691,1.487045
1.138636,0.189334,-0.856022,-0.055166
-3.220112,-0.098211,-1.081119,-0.475500
0.665120,-0.852439,-1.489994,0.984960
0.886927,-0.228785,0.480046,-1.020819
0.305947,-1.303257,-0.929587,-0.121042
-0.171979,-0.641668,0.951693,1.077556
-1.190279,2.243206,-0.602650,2.626461
-2.810445,-0.736411,0.226043,-0.487208
0.704787,-0.319407,-0.703161,2.059398
-1.483413,-0.518847,2.943648,-1.732469
-2.643752,0.226953,1.158797,-0.189798
1.031019,-1.612078,0.007016,0.380408
-3.719417,0.739843,-2.421423,-2.173860
-1.781873,1.807386,-0.873161,2.269011
-1.090895,0.508218,-0.779613,-0.909913
0.652359,1.130545,2.252285,1.069048
-1.417861,-0.078426,0.523427,1.001080
-0.753337,-0.913299,1.119549,0.283504
1.551222,-1.448445,2.056395,0.543065
1.212729,-1.606288,-0.710252,0.195771
1.646983,1.247622,-0.257987,0.906419
0.338349,-0.389781,-0.790633,-1.392155
1.360687,-0.015100,1.395724,-1.547989
0.718173,-0.931187,-1.732366,0.698806
0.231673,-3.077839,-0.419520,-0.601399
-0.110548,-1.413372,-1.911194,0.742742
-3.450959,0.867308,2.073000,1.286203
-0.246339,3.004881,-0.542014,0.835586
-2.887058,0.531376,0.053820,-0.473569
-2.541027,-0.679559,0.205644,-1.385645
2.450193,-0.279211,0.277052,-0.233262
-0.691975,-0.975010,0.925609,-0.170860
-1.376841,0.109110,-1.098219,-0.186933
-0.562528,-2.617686,0.831729,0.075613
2.553296,-0.331586,-1.289783,0.971837
-0.562668,-0.322209,0.606375,-0.287818
0.005674,-1.279575,0.411466,0.316627
1.269232,1.604387,-0.755163,1.292313
2.084153,-3.269218,-0.100929,-0.555695
-2.541062,0.437890,-1.043246,-2.469890
1.410205,-0.828005,0.689917,-2.321734
2.697850,-0.512833,-1.719612,0.302626
3.139614,-0.128180,1.132466,0.695339
-3.098457,-0.015644,1.091718,-0.672389
1.194260,1.723699,-0.260449,2.006710
-0.390720,-0.014917,0.672833,1.712668
2.490062,0.388381,1.054705,1.003946
-0.927321,-0.989622,0.080961,1.292426
-2.781079,-0.346915,0.890658,-0.804696
-2.097819,0.146798,1.254786,2.288202
1.552648,1.891238,0.649211,-0.312784
0.774758,0.813444,1.034091,-0.577037
0.634337,0.831088,1.896582,1.060048
1.429825,1.256374,-0.505606,2.025449
2.262128,0.511272,-1.332769,-0.392178
-0.958590,-2.448897,-0.217790,-0.331771
0.069287,-1.670906,-2.573964,0.000796
1.290899,-2.103857,-1.528727,0.311196
2.761413,0.630020,1.302834,-0.821920
-1.887888,0.422281,-0.772791,-0.374353
-2.709922,0.363122,-0.110746,-1.087195
-2.849216,0.023489,0.273509,-0.299824
1.540653,-1.736972,-2.019393,0.235813
-2.623599,-0.618326,-0.546727,-0.226172
-2.688279,-0.679565,-1.166035,0.358478
-3.240484,0.202882,1.743130,0.075108
0.105569,0.302754,0.089205,-1.841214
1.853950,-0.124240,-2.395770,0.506476
1.047438,2.784721,0.491999,-1.857902
0.654022,-1.111975,1.146207,1.686787
0.619821,-0.583382,-0.335646,0.531602
3.790294,1.328779,-0.747664,0.748953
-3.113499,0.663154,-0.657311,2.046707
0.970215,2.235215,-1.041747,-0.357120
1.425549,-0.623940,-2.419952,0.642135
2.078743,0.557412,-2.104073,1.395130
2.303846,-0.860985,1.663338,-1.253243
-0.173426,-2.660222,-0.042902,-0.376143
-1.402146,1.302081,-1.973266,1.120854
-0.880822,-1.081149,-0.404462,0.596626
-0.192887,2.928348,-0.385883,1.549542
3.079209,2.931430,0.455677,-1.264662
0.438102,-0.066968,1.515793,-1.904333
-3.445331,0.173505,-0.609520,0.143930
-0.641355,-2.467775,-1.332501,0.193568
1.248154,-0.692359,-0.166974,-1.070069
-0.753539,1.467427,-1.155381,-0.776144
1.332464,-1.481869,-1.504410,0.893441
-0.639969,-1.839627,2.838136,-0.689200
1.730817,0.842652,-1.497304,0.892216
1.331361,1.362442,-0.197502,2.612934
-0.755688,1.878028,0.138237,-1.386178
-0.178093,-0.356389,-0.443399,0.443060
-0.283757,-2.142927,0.095862,-1.326277
-1.393763,-1.668188,1.284752,-0.674101
-0.956633,-2.404042,-0.241998,-0.584602
1.477632,1.496459,-0.342389,0.576046
0.817607,2.612401,1.277734,1.477117
-1.486841,1.051050,0.647106,-1.593775
-0.742974,1.778637,-1.570570,0.655258
-0.189864,-2.231381,0.716943,-0.137198
0.372491,1.819375,0.095952,-1.872508
-2.108243,-2.244052,1.905781,-0.033674
-2.689454,0.112538,-1.815812,0.758553
-0.363871,1.324281,-0.294466,-1.090118
-1.805581,-0.033697,1.048883,1.467029
-1.905484,0.706559,4.087452,-2.824676
0.856719,-1.389338,0.550197,1.128190
2.559532,1.075029,2.653251,-0.387024
2.181350,0.416064,-2.625263,0.544947
-1.426311,-1.138223,2.171778,1.417998
3.116182,0.184963,-0.587759,-0.886108
-0.460919,0.031779,-1.030764,1.378734
0.791812,3.089886,1.053258,-1.121959
2.336793,-0.038559,-0.497546,2.003022
0.661275,-0.212602,-0.237752,2.565756
-0.136750,0.627044,0.769294,-1.140456
-1.035326,-0.593539,3.005440,0.859337
0.376479,4.132651,1.419097,0.291318
-2.913952,0.473341,1.585726,0.949787
1.584153,1.217734,-1.530305,0.317745
1.547260,-1.032602,0.183344,0.634565
-0.057523,-1.120501,-0.124269,0.237074
-2.847403,-0.129227,-0.077708,0.546743
-2.171844,-0.822572,-0.579753,-0.138546
-2.081418,-0.169133,-0.386582,-1.704182
-1.434753,-0.455649,0.177410,0.072623
-0.173628,-0.963851,0.368003,0.965454
-1.224860,-0.245888,-1.666185,-1.493416
1.564122,-0.160393,-0.403807,-0.072520
-1.982087,0.369551,-0.426550,-0.427678
-0.033815,-1.259599,0.153193,-0.158675
1.974353,-3.036030,0.727617,0.160377
2.594956,0.852224,1.839139,-0.183598
-1.715436,0.544653,-0.214337,0.786986
1.005117,0.522636,0.434913,-1.309143
1.913653,-2.052329,-2.279082,-0.228133
1.595138,1.788402,0.200964,-2.066703
0.498180,0.283755,1.760510,0.603465
1.902043,1.114143,-1.905876,-0.224728
1.519389,-1.179439,0.771528,0.261600
1.774419,-0.130116,0.145314,-1.094185
-1.312174,2.204292,0.434131,1.000551
0.232111,0.383980,-1.316933,-1.108645
-0.997723,3.009498,0.063296,-0.797051
-2.912155,0.928890,-0.133378,-1.625274
1.694695,2.014523,0.425953,-1.032354
-0.123624,0.768536,1.580810,-1.559406
-0.104466,-1.791490,-0.091593,0.711844
2.237270,0.583657,-1.299891,-0.598828
-2.668710,0.586037,-0.865201,-2.262497
-0.200163,1.373606,0.497712,-0.960916
0.931221,1.364334,2.332015,-0.399210
1.992139,-1.016401,-1.434386,0.047903
-1.217951,2.268265,-0.394744,3.185038
-0.507929,-2.208761,0.947787,0.678526
-3.723781,0.481365,-0.119576,0.897552
0.165781,-0.940987,-1.175115,-0.121668
0.633689,3.813512,0.825347,-0.385478
0.736294,-2.723169,-0.876743,0.606669
-0.180447,3.333872,0.070600,1.226831
1.663980,-0.414456,0.386745,1.160126
5.065004,0.755896,0.464450,-0.272290
-3.047836,0.115499,-1.213512,-0.004407
2.816802,2.909720,1.161475,0.920418
-1.093776,-1.620503,0.739574,-0.383477
0.645099,0.152253,0.774891,-0.303431
-2.479182,-0.943408,-1.772966,-0.483766
0.020684,3.129016,-0.118919,0.703474
-1.308721,-1.329399,1.599635,0.864789
0.821115,-1.149230,2.795331,0.725495
0.931851,-0.644533,-1.869383,0.355380
-4.161576,0.476415,-0.919090,0.270239
2.342516,0.186970,-3.215915,-0.109711
-1.505537,1.046024,0.820595,-0.972062
-0.310098,1.520645,0.938862,-0.343599
-1.815235,0.319573,-1.139118,-0.978811
2.274510,-1.150949,-0.065014,-1.112609
-0.180397,-0.034691,0.377608,-0.570159
0.803617,-0.200466,-0.165379,-0.538427
0.285364,-2.249958,-0.861041,-0.236141
-2.654733,-0.104262,-0.670267,-0.260181
-3.438898,0.884929,-0.944635,-1.008268
0.968005,1.325617,1.602429,-3.094609
0.070145,-0.821997,-0.805342,0.458366
-3.719053,1.240264,-0.047564,0.218791
-1.510426,-1.510945,1.778481,0.058011
2.749076,-1.448561,1.464007,0.119567
5.122158,0.656780,0.029679,-0.840693
2.709219,0.875683,2.215793,-0.910751
-0.465986,1.719805,1.463116,0.423319
-1.196106,-0.652032,-1.205949,0.576024
1.438503,-3.287715,-0.930891,-0.663970
1.848627,-0.643592,-0.130929,0.447865
1.439265,1.781218,-1.063960,-0.940905
2.410059,0.294164,-0.270772,0.315210
-3.133172,2.339181,0.050814,1.005499
1.783695,-0.721119,-0.503982,1.277318
2.448430,2.634410,1.313273,0.544378
1.818358,1.157038,-2.284968,-0.833401
-0.588708,-1.492866,1.727238,0.327973
-2.857381,0.051846,0.406630,-0.148511
-0.392319,-2.829477,0.337178,-0.611232
-1.492061,0.472253,-0.782859,-1.842525
-3.240881,0.540413,1.356308,0.896872
-2.749970,0.130620,-2.178981,0.231194
0.834959,-1.187426,2.381407,-0.031724
-0.197687,-2.893429,1.300136,0.207599
1.678098,1.664547,-0.121456,-2.388478
1.105410,0.031268,-0.215176,0.259334
-2.294535,0.730121,-2.216980,0.024178
-1.308088,1.318625,1.325709,-0.594023
1.058851,-0.024531,0.733848,-1.560561
0.913984,-0.165985,0.339193,-0.747770
0.771688,-1.164307,1.065578,0.571108
2.376344,-1.005923,1.113401,-1.779412
2.095640,0.169085,1.265431,1.099010
-2.976890,0.486696,-1.105988,1.459053
2.164630,0.558321,0.329395,1.469146
1.708766,-0.615381,-0.161746,1.795002
-0.888595,0.236927,-1.348454,-1.455768
-1.142384,-0.748169,-1.675217,-0.098271
1.483298,-2.331076,-2.025762,-0.455557
-0.123477,0.527917,-0.162871,-1.673605
-2.782911,0.395051,1.525707,0.280655
1.042765,0.269303,1.060282,0.895802
1.911129,-0.901746,-1.012332,0.668422
-0.672890,2.532625,-1.707549,0.261073
-0.091398,-0.228890,-0.275502,-0.990010
2.046871,0.796659,-0.776422,0.313520
0.243357,-1.322181,1.651941,1.311774
-1.854883,-1.515255,0.451842,0.475111
0.529053,-0.064696,-0.033589,2.808830
3.062717,0.292924,-0.165241,-0.408520
-1.435574,-0.359753,-0.710827,1.179359
-1.729334,-0.289750,0.527706,1.349141
-0.510149,2.306934,-2.281872,-0.405438
0.082706,0.525802,-1.120523,-0.603111
1.577937,0.461525,0.781324,-1.451999
-2.572604,-0.417158,-0.487022,-0.166968
-2.948154,-0.379784,-0.630474,1.133550
-3.061703,0.119051,0.415546,1.296207
-0.838154,1.694742,-0.713835,-1.070333
-2.817609,0.798829,-0.381404,-1.881146
2.102809,0.763115,-0.763061,-0.011256
-3.131541,0.665308,-0.042636,-3.041818
-0.085747,-1.781175,0.313027,1.402326
-0.142854,-0.345836,0.006252,1.072781
1.144229,-1.957582,-1.145415,1.204224
0.482102,-1.673571,0.780024,0.509558
-0.258545,1.082856,0.563752,-2.025923
2.314789,0.000525,-0.151893,2.636264
1.108472,2.578525,-0.180548,-1.424838
-1.766115,-1.163009,2.526631,0.830100
-1.006345,0.661161,2.306556,0.342055
0.864318,-1.086787,-1.967013,0.290175
